time	NK.EXE	filesys.exe	device.exe	cprog.exe	gwes.exe	shell32.exe	services.exe	connmgr.exe	poutlook.exe	tmarshaller.exe	IQueue.exe	AEBPlus.exe	DataServer.exe	SSClient.exe	memuse.exe	ENCommLoader.exe	SureLockClient.exe	wceload.exe	KioskCenter.exe	SSTransferAgent.exe	SpeedyMOBILE.exe	uptimesqm.exe	total
3/16/2015 12:31:22 PM	0	0	8994816	1449984	5984256	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7004160		32153600
3/16/2015 12:31:32 PM	0	0	8994816	1449984	6762496	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7004160		32931840
3/16/2015 12:31:42 PM	0	0	8994816	1449984	6762496	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7004160		32931840
3/16/2015 12:31:52 PM	0	0	8994816	1449984	7671808	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7004160		33841152
3/16/2015 12:32:02 PM	0	0	8994816	1449984	7671808	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7004160		33841152
3/16/2015 12:32:12 PM	0	0	8994816	1449984	7671808	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7004160		33841152
3/16/2015 12:32:22 PM	0	0	8994816	1449984	7671808	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7004160		33841152
3/16/2015 12:32:32 PM	0	0	8994816	1449984	7671808	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7004160		33841152
3/16/2015 12:32:42 PM	0	0	8994816	1449984	5914624	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7524352		32604160
3/16/2015 12:32:52 PM	0	0	8994816	1449984	5914624	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8593408		33673216
3/16/2015 12:33:02 PM	0	0	8994816	1449984	5914624	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8593408		33673216
3/16/2015 12:33:12 PM	0	0	8994816	1449984	5914624	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8593408		33673216
3/16/2015 12:33:22 PM	0	0	8994816	1449984	5914624	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8593408		33673216
3/16/2015 12:33:32 PM	0	0	8994816	1449984	5914624	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8581120		33660928
3/16/2015 12:33:42 PM	0	0	8994816	1449984	5914624	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8585216		33665024
3/16/2015 12:33:52 PM	0	0	8994816	1449984	5914624	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8585216		33665024
3/16/2015 12:34:02 PM	0	0	8994816	1449984	5914624	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8589312		33669120
3/16/2015 12:34:12 PM	0	0	8994816	1449984	5459968	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7024640		31649792
3/16/2015 12:34:22 PM	0	0	8994816	1449984	5459968	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7036928		31662080
3/16/2015 12:34:32 PM	0	0	8994816	1449984	5459968	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7573504		32198656
3/16/2015 12:34:42 PM	0	0	8994816	1449984	6004736	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7573504		32743424
3/16/2015 12:34:52 PM	0	0	8994816	1449984	6004736	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7573504		32743424
3/16/2015 12:35:02 PM	0	0	8994816	1449984	6004736	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7573504		32743424
3/16/2015 12:35:12 PM	0	0	8994816	1449984	6549504	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7573504		33288192
3/16/2015 12:35:22 PM	0	0	8994816	1449984	9351168	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7573504		36089856
3/16/2015 12:35:32 PM	0	0	8994816	1449984	9351168	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7573504		36089856
3/16/2015 12:35:42 PM	0	0	8994816	1449984	9351168	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7573504		36089856
3/16/2015 12:35:52 PM	0	0	8994816	1449984	9351168	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7573504		36089856
3/16/2015 12:36:02 PM	0	0	8994816	1449984	9351168	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7573504		36089856
3/16/2015 12:36:12 PM	0	0	8994816	1449984	9351168	2281472	974848	360448	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7573504		36085760
3/16/2015 12:36:22 PM	0	0	8994816	1449984	9351168	2281472	974848	360448	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7573504		36085760
3/16/2015 12:36:32 PM	0	0	8994816	1449984	9351168	2281472	974848	360448	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7573504		36085760
3/16/2015 12:36:42 PM	0	0	8994816	1449984	9351168	2281472	974848	360448	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7573504		36085760
3/16/2015 12:36:52 PM	0	0	8994816	1449984	6393856	2281472	974848	360448	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7045120		32600064
3/16/2015 12:37:02 PM	0	0	8994816	1449984	6393856	2281472	974848	360448	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7045120		32600064
3/16/2015 12:37:12 PM	0	0	8994816	1449984	6393856	2281472	974848	360448	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7045120		32600064
3/16/2015 12:37:22 PM	0	0	8994816	1449984	6393856	2281472	974848	360448	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7045120		32600064
3/16/2015 12:37:32 PM	0	0	8994816	1449984	6393856	2281472	974848	360448	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7045120		32600064
3/16/2015 12:37:42 PM	0	0	8994816	1449984	6393856	2281472	974848	360448	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7049216		32604160
3/16/2015 12:37:52 PM	0	0	8994816	1449984	6393856	2281472	974848	360448	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7049216		32604160
3/16/2015 12:38:02 PM	0	0	8994816	1449984	6393856	2281472	974848	360448	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7049216		32604160
3/16/2015 12:38:12 PM	0	0	8994816	1449984	6393856	2281472	974848	360448	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7049216		32604160
3/16/2015 12:38:22 PM	0	0	8994816	1449984	6393856	2281472	974848	360448	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7049216		32604160
3/16/2015 12:38:32 PM	0	0	8994816	1449984	6393856	2281472	974848	360448	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7049216		32604160
3/16/2015 12:38:42 PM	0	0	8994816	1449984	6393856	2281472	974848	360448	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7049216		32604160
3/16/2015 12:38:52 PM	0	0	8994816	1449984	6393856	2281472	974848	360448	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7049216		32604160
3/16/2015 12:39:02 PM	0	0	8994816	1449984	6393856	2281472	974848	360448	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7049216		32604160
