time	NK.EXE	filesys.exe	device.exe	cprog.exe	gwes.exe	shell32.exe	services.exe	connmgr.exe	poutlook.exe	tmarshaller.exe	IQueue.exe	AEBPlus.exe	DataServer.exe	SSClient.exe	memuse.exe	ENCommLoader.exe	SureLockClient.exe	wceload.exe	KioskCenter.exe	SSTransferAgent.exe	SpeedyMOBILE.exe	uptimesqm.exe	total
16.03.2015 12:46:32	0	0	8994816	1449984	6746112	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8626176		34537472
16.03.2015 12:46:42	0	0	8994816	1449984	6746112	2281472	974848	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8626176		34537472
16.03.2015 12:49:35	0	0	9027584	1449984	6303744	2289664	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8630272		34148352
16.03.2015 12:49:45	0	0	9027584	1449984	7393280	2289664	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8630272		35237888
16.03.2015 12:49:55	0	0	9027584	1449984	6393856	2289664	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7049216		32657408
16.03.2015 12:50:05	0	0	9027584	1449984	6393856	2289664	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8630272		34238464
16.03.2015 12:50:15	0	0	9027584	1449984	6393856	2285568	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8634368		34238464
16.03.2015 12:50:25	0	0	9027584	1449984	6393856	2285568	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8634368		34238464
16.03.2015 12:50:35	0	0	9027584	1449984	6393856	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7049216		32649216
16.03.2015 12:50:45	0	0	9027584	1449984	6393856	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7049216		32649216
16.03.2015 12:50:55	0	0	9027584	1449984	6393856	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7049216		32649216
16.03.2015 12:51:05	0	0	9027584	1449984	6393856	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7049216		32649216
16.03.2015 12:51:15	0	0	9027584	1449984	6393856	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7049216		32649216
16.03.2015 12:51:25	0	0	9027584	1449984	6873088	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7057408		33136640
16.03.2015 12:51:35	0	0	9027584	1449984	7315456	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7049216		33570816
16.03.2015 12:51:45	0	0	9027584	1449984	7315456	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7049216		33570816
16.03.2015 12:51:55	0	0	9027584	1449984	7315456	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7049216		33570816
16.03.2015 12:52:05	0	0	9027584	1449984	6328320	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7143424		32677888
16.03.2015 12:52:15	0	0	9027584	1449984	6328320	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7143424		32677888
16.03.2015 12:52:25	0	0	9027584	1449984	7901184	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7143424		34250752
16.03.2015 12:52:35	0	0	9027584	1449984	7901184	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7143424		34250752
16.03.2015 12:52:45	0	0	9027584	1449984	7901184	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7143424		34250752
16.03.2015 12:52:55	0	0	9027584	1449984	7901184	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7143424		34250752
16.03.2015 12:53:05	0	0	9027584	1449984	7901184	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7143424		34250752
16.03.2015 12:53:15	0	0	9027584	1449984	7901184	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7143424		34250752
16.03.2015 12:53:25	0	0	9027584	1449984	7901184	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7143424		34250752
16.03.2015 12:53:35	0	0	9027584	1449984	7901184	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7143424		34250752
16.03.2015 12:53:45	0	0	9027584	1449984	7901184	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7143424		34250752
16.03.2015 12:53:55	0	0	9027584	1449984	7901184	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7143424		34246656
16.03.2015 12:54:05	0	0	9027584	1449984	7901184	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7143424		34246656
16.03.2015 12:54:15	0	0	9027584	1449984	7901184	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7155712		34258944
16.03.2015 12:54:25	0	0	9027584	1449984	7901184	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7245824		34349056
16.03.2015 12:54:35	0	0	9027584	1449984	7901184	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7245824		34349056
16.03.2015 12:54:45	0	0	9027584	1449984	7901184	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7245824		34349056
16.03.2015 12:54:55	0	0	9027584	1449984	7901184	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7245824		34349056
16.03.2015 12:55:05	0	0	9027584	1449984	7901184	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7245824		34349056
16.03.2015 12:55:15	0	0	9027584	1449984	7901184	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7245824		34349056
16.03.2015 12:55:25	0	0	9027584	1449984	7901184	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7245824		34349056
16.03.2015 12:55:35	0	0	9027584	1449984	7901184	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7245824		34349056
16.03.2015 12:55:45	0	0	9027584	1449984	7901184	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7245824		34349056
16.03.2015 12:55:55	0	0	9027584	1449984	7901184	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7245824		34349056
16.03.2015 12:56:05	0	0	9027584	1449984	7901184	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7245824		34349056
16.03.2015 12:56:15	0	0	9027584	1449984	7901184	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7245824		34349056
16.03.2015 12:56:25	0	0	9027584	1449984	7901184	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7245824		34349056
16.03.2015 12:56:35	0	0	9027584	1449984	7901184	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7245824		34349056
16.03.2015 12:56:45	0	0	9027584	1449984	7901184	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7241728		34344960
16.03.2015 12:56:55	0	0	9027584	1449984	7901184	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7241728		34344960
16.03.2015 12:57:05	0	0	9027584	1449984	7901184	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7053312		34156544
16.03.2015 12:57:15	0	0	9027584	1449984	5439488	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7135232		31776768
16.03.2015 12:57:25	0	0	9027584	1449984	5439488	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7135232		31776768
16.03.2015 12:57:35	0	0	9027584	1449984	5439488	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7135232		31776768
16.03.2015 12:57:45	0	0	9027584	1449984	5439488	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7151616		31793152
16.03.2015 12:57:55	0	0	9027584	1449984	5439488	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7135232		31776768
16.03.2015 12:58:05	0	0	9027584	1449984	5439488	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7135232		31776768
16.03.2015 12:58:15	0	0	9027584	1449984	5439488	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7135232		31776768
16.03.2015 12:58:25	0	0	9027584	1449984	5439488	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7135232		31776768
16.03.2015 12:58:35	0	0	9027584	1449984	5439488	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7135232		31776768
16.03.2015 12:58:45	0	0	9027584	1449984	5439488	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7135232		31776768
16.03.2015 12:58:55	0	0	9027584	1449984	5304320	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7053312		31563776
16.03.2015 12:59:05	0	0	9027584	1449984	5304320	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7053312		31563776
16.03.2015 12:59:15	0	0	9027584	1449984	5304320	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7053312		31563776
16.03.2015 12:59:25	0	0	9027584	1449984	6352896	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7053312		32612352
16.03.2015 12:59:35	0	0	9027584	1449984	6352896	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7053312		32612352
16.03.2015 12:59:45	0	0	9027584	1449984	6352896	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7053312		32612352
16.03.2015 12:59:55	0	0	9027584	1449984	6352896	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7065600		32624640
16.03.2015 13:00:05	0	0	9027584	1449984	5439488	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8724480		33370112
16.03.2015 13:00:15	0	0	9027584	1449984	5439488	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8724480		33370112
16.03.2015 13:00:25	0	0	9027584	1449984	5439488	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8724480		33370112
16.03.2015 13:00:35	0	0	9027584	1449984	5439488	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8724480		33370112
16.03.2015 13:00:45	0	0	9027584	1449984	5439488	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8724480		33370112
16.03.2015 13:00:55	0	0	9027584	1449984	5439488	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8724480		33370112
16.03.2015 13:01:05	0	0	9027584	1449984	5439488	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8724480		33370112
16.03.2015 13:01:15	0	0	9027584	1449984	5439488	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8724480		33370112
16.03.2015 13:01:25	0	0	9027584	1449984	5439488	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8724480		33370112
16.03.2015 13:01:35	0	0	9027584	1449984	5439488	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7057408		31703040
16.03.2015 13:01:45	0	0	9027584	1449984	7012352	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7057408		33275904
16.03.2015 13:01:55	0	0	9027584	1449984	7012352	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7057408		33275904
16.03.2015 13:02:05	0	0	9027584	1449984	7012352	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7045120		33263616
16.03.2015 13:02:15	0	0	9027584	1449984	7012352	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7045120		33263616
16.03.2015 13:02:25	0	0	9027584	1449984	7012352	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7045120		33263616
16.03.2015 13:02:35	0	0	9027584	1449984	7012352	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7045120		33263616
16.03.2015 13:02:46	0	0	9027584	1449984	7012352	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7045120		33263616
16.03.2015 13:02:56	0	0	9027584	1449984	7471104	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7045120		33722368
16.03.2015 13:03:06	0	0	9027584	1449984	7471104	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7065600		33742848
16.03.2015 13:03:16	0	0	9027584	1449984	7471104	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7057408		33734656
16.03.2015 13:03:26	0	0	9027584	1449984	7012352	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7057408		33275904
16.03.2015 13:03:36	0	0	9027584	1449984	7012352	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7057408		33275904
16.03.2015 13:03:46	0	0	9027584	1449984	5439488	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7061504		31707136
16.03.2015 13:03:56	0	0	9027584	1449984	6397952	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7061504		32665600
16.03.2015 13:04:06	0	0	9027584	1449984	6397952	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7057408		32661504
16.03.2015 13:04:16	0	0	9027584	1449984	6397952	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7049216		32653312
16.03.2015 13:04:26	0	0	9027584	1449984	6397952	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7049216		32653312
16.03.2015 13:04:36	0	0	9027584	1449984	6397952	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7049216		32653312
16.03.2015 13:04:46	0	0	9027584	1449984	6397952	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7049216		32653312
16.03.2015 13:04:56	0	0	9027584	1449984	6397952	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7049216		32653312
16.03.2015 13:05:06	0	0	9027584	1449984	5918720	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8646656		33771520
16.03.2015 13:05:16	0	0	9027584	1449984	5918720	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8646656		33771520
16.03.2015 13:05:26	0	0	9027584	1449984	5918720	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8646656		33771520
16.03.2015 13:05:36	0	0	9027584	1449984	5918720	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8646656		33771520
16.03.2015 13:05:46	0	0	9027584	1449984	5918720	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8646656		33771520
16.03.2015 13:05:56	0	0	9027584	1449984	5918720	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8646656		33771520
16.03.2015 13:06:06	0	0	9027584	1449984	5918720	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8646656		33771520
16.03.2015 13:06:16	0	0	9027584	1449984	5918720	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8646656		33771520
16.03.2015 13:06:26	0	0	9027584	1449984	5918720	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8646656		33771520
16.03.2015 13:06:36	0	0	9027584	1449984	5918720	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7061504		32186368
16.03.2015 13:06:46	0	0	9027584	1449984	5918720	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7061504		32186368
16.03.2015 13:06:56	0	0	9027584	1449984	5918720	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7061504		32186368
16.03.2015 13:07:06	0	0	9027584	1449984	5918720	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7061504		32186368
16.03.2015 13:07:16	0	0	9027584	1449984	5918720	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7061504		32186368
16.03.2015 13:07:26	0	0	9027584	1449984	6463488	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7061504		32731136
16.03.2015 13:07:36	0	0	9027584	1449984	6463488	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7061504		32731136
16.03.2015 13:07:46	0	0	9027584	1449984	6463488	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7061504		32731136
16.03.2015 13:07:56	0	0	9027584	1449984	6463488	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7061504		32731136
16.03.2015 13:08:06	0	0	9027584	1449984	6463488	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7061504		32731136
16.03.2015 13:08:16	0	0	9027584	1449984	6463488	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7061504		32731136
16.03.2015 13:08:26	0	0	9027584	1449984	6463488	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7061504		32731136
16.03.2015 13:08:36	0	0	9027584	1449984	6463488	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7061504		32731136
16.03.2015 13:08:46	0	0	9027584	1449984	6463488	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7061504		32727040
16.03.2015 13:08:56	0	0	9027584	1449984	6463488	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7061504		32727040
16.03.2015 13:09:06	0	0	9027584	1449984	6463488	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7061504		32727040
16.03.2015 13:09:16	0	0	9027584	1449984	6463488	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7061504		32727040
16.03.2015 13:09:26	0	0	9027584	1449984	6463488	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7061504		32727040
16.03.2015 13:09:36	0	0	9027584	1449984	6463488	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7061504		32727040
16.03.2015 13:09:46	0	0	9027584	1449984	6463488	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7061504		32727040
16.03.2015 13:09:56	0	0	9027584	1449984	6463488	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7061504		32727040
16.03.2015 13:10:06	0	0	9027584	1449984	5984256	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7077888		32264192
16.03.2015 13:10:16	0	0	9027584	1449984	5984256	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7077888		32264192
16.03.2015 13:10:26	0	0	9027584	1449984	5984256	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8642560		33828864
16.03.2015 13:10:36	0	0	9027584	1449984	5984256	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8642560		33828864
16.03.2015 13:10:46	0	0	9027584	1449984	5984256	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8642560		33828864
16.03.2015 13:10:56	0	0	9027584	1449984	5984256	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8642560		33828864
16.03.2015 13:11:06	0	0	9027584	1449984	5984256	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8642560		33828864
16.03.2015 13:11:16	0	0	9027584	1449984	5984256	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8642560		33828864
16.03.2015 13:11:26	0	0	9027584	1449984	5984256	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8642560		33828864
16.03.2015 13:11:36	0	0	9027584	1449984	5984256	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8642560		33828864
16.03.2015 13:11:46	0	0	9027584	1449984	5984256	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8642560		33828864
16.03.2015 13:11:56	0	0	9027584	1449984	5984256	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8642560		33828864
16.03.2015 13:12:06	0	0	9027584	1449984	5984256	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8642560		33828864
16.03.2015 13:12:16	0	0	9027584	1449984	5984256	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8642560		33828864
16.03.2015 13:12:26	0	0	9027584	1449984	5984256	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	8642560		33828864
16.03.2015 13:12:36	0	0	9027584	1449984	5984256	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7069696		32256000
16.03.2015 13:12:46	0	0	9027584	1449984	5984256	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7143424		32329728
16.03.2015 13:12:56	0	0	9027584	1449984	5984256	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7143424		32329728
16.03.2015 13:13:06	0	0	9027584	1449984	5984256	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7143424		32329728
16.03.2015 13:13:16	0	0	9027584	1449984	5984256	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7143424		32329728
16.03.2015 13:13:26	0	0	9027584	1449984	5984256	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7143424		32329728
16.03.2015 13:13:36	0	0	9027584	1449984	5984256	2281472	978944	364544	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7143424		32329728
16.03.2015 13:13:46	0	0	9027584	1449984	5984256	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7143424		32333824
16.03.2015 13:13:56	0	0	9027584	1449984	5984256	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7143424		32333824
16.03.2015 13:14:06	0	0	9027584	1449984	5984256	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7143424		32333824
16.03.2015 13:14:16	0	0	9027584	1449984	5984256	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7135232		32325632
16.03.2015 13:14:26	0	0	9027584	1449984	5984256	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7135232		32325632
16.03.2015 13:14:36	0	0	9027584	1449984	5984256	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7135232		32325632
16.03.2015 13:14:46	0	0	9027584	1449984	5984256	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7135232		32325632
16.03.2015 13:14:56	0	0	9027584	1449984	5984256	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7135232		32325632
16.03.2015 13:15:06	0	0	9027584	1449984	5984256	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7135232		32325632
16.03.2015 13:15:16	0	0	9027584	1449984	5984256	2281472	978944	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7135232		32325632
16.03.2015 13:17:18	0	0	9027584	1449984	5984256	2289664	983040	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7135232		32337920
16.03.2015 13:17:28	0	0	9027584	1449984	5984256	2289664	983040	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7135232		32337920
16.03.2015 13:17:38	0	0	9027584	1449984	5984256	2289664	983040	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7135232		32337920
16.03.2015 13:17:48	0	0	9027584	1449984	5984256	2289664	983040	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7053312		32256000
16.03.2015 13:17:58	0	0	9027584	1449984	5984256	2285568	983040	368640	86016	90112	585728	172032	1679360	1335296	106496	208896	147456	393216	180224	114688	7053312		32251904
