time	NK.EXE	filesys.exe	device.exe	uptimesqm.exe	poutlook.exe	gwes.exe	shell32.exe	services.exe	connmgr.exe	calupd.exe	SSClient.exe	RBTimeStamp.exe	IQueue.exe	RBLogger.exe	SSTransferAgent.exe	memuse.exe	RFIDDce.Exe	DataServer.exe	flexmobility.view.CF.exe	repllog.exe	Dw.exe	ssLaunch.exe	MobileCalculator.exe	calnot.exe	Tskschedule.exe	total
20.03.2015 10:06:32	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5550080	561152			1294336			32284672
20.03.2015 10:06:42	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5550080	561152			1294336			32284672
20.03.2015 10:06:52	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5550080	561152			1294336			32284672
20.03.2015 10:07:02	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5550080	561152			1294336			32284672
20.03.2015 10:07:12	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5550080	561152			1294336			32284672
20.03.2015 10:07:22	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5550080	561152			1294336			32284672
20.03.2015 10:07:32	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5550080	561152			1294336			32284672
20.03.2015 10:07:42	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5550080	561152			1294336			32284672
20.03.2015 10:07:52	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5550080	561152			1294336			32284672
20.03.2015 10:08:02	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5578752	561152	299008		1294336			32612352
20.03.2015 10:08:12	0	0	9285632		86016	3784704	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5574656	561152			1294336			32415744
20.03.2015 10:08:22	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5611520	561152			1294336			32346112
20.03.2015 10:08:32	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5611520	561152			1294336			32346112
20.03.2015 10:08:42	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5611520	561152			1294336			32346112
20.03.2015 10:08:52	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5611520	561152			1294336			32346112
20.03.2015 10:09:02	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5611520	561152			1294336			32346112
20.03.2015 10:09:12	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5611520	561152			1294336			32346112
20.03.2015 10:09:22	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:09:32	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:09:42	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:09:52	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:10:03	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:10:12	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:10:22	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:10:32	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:10:42	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:10:52	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:11:02	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:11:12	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:11:22	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:11:32	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:11:43	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:11:53	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:12:03	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:12:13	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:12:23	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:12:33	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:12:43	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:12:53	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:13:03	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:13:13	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:13:23	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:13:33	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:13:43	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:13:53	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:14:03	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:14:13	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:14:23	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:14:33	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:14:43	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:14:53	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:15:03	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:15:13	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:15:23	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:15:33	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:15:43	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:15:53	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:16:03	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:16:13	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:16:23	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:16:33	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:16:43	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:16:53	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:17:03	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:17:13	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:17:23	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:17:33	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:17:43	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:17:53	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:18:03	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:18:13	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:18:23	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:18:33	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:18:43	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:18:53	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:19:03	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:19:13	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:19:23	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:19:33	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:19:43	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:19:53	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:20:03	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:20:13	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:20:23	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:20:33	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:20:43	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:20:53	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:21:03	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:21:13	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:21:23	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:21:33	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:21:43	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:21:53	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:22:03	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:22:13	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:22:23	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:22:33	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:22:43	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:22:53	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:23:03	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:23:13	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:23:23	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:23:33	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:23:43	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:23:53	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:24:03	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:24:13	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:24:23	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:24:33	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:24:43	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:24:53	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:25:03	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:25:13	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:25:23	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:25:33	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:25:43	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:25:53	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:26:03	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:26:13	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:26:23	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:26:33	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:26:43	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:26:53	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:27:03	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:27:13	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:27:23	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:27:34	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:27:44	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:27:54	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:28:04	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:28:14	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:28:24	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:28:34	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:28:44	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:28:54	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:29:04	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:29:14	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:29:24	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:29:34	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:29:44	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:29:54	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:30:04	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:30:14	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:30:24	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:30:34	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:30:44	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:30:54	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:31:04	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:31:14	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:31:24	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:31:34	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:31:44	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:31:54	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:32:04	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:32:14	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:32:24	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:32:34	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:32:44	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:32:54	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:33:04	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:33:14	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:33:24	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:33:34	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:33:44	0	0	9285632		86016	3678208	1806336	1052672	737280		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32325632
20.03.2015 10:33:54	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:34:04	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:34:14	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:34:24	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:34:34	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:34:44	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:34:54	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:35:04	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:35:14	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
20.03.2015 10:35:24	0	0	9285632		86016	3678208	1806336	1052672	741376		2289664	20480	1298432	65536		110592	2813952	1630208	5595136	561152			1294336			32329728
